CHR	HOTSTART	HOTEND	COLDSTART	COLDEND
chr4	184924851	184932851	184905851	184913851
chr4	184989851	184994851	184790851	184795851
chr4	185008851	185015851	185056851	185063851
chr4	185022851	185027851	185636851	185641851
chr4	185066851	185070851	185035851	185039851
chr4	185077851	185087851	185040851	185050851
chr4	185087851	185091851	185194851	185198851
chr4	185103851	185107851	185133851	185137851
chr4	185120851	185123851	187369851	187372851
chr4	185158851	185162851	186007851	186011851
chr4	185302851	185306851	185343851	185347851
chr4	185327851	185331851	185244851	185248851
chr4	185348851	185352851	185637851	185641851
chr4	185358851	185363851	185765851	185770851
chr4	185424851	185435851	185750851	185761851
chr4	185478851	185483851	185458851	185463851
chr4	185552851	185573851	185618851	185639851
chr4	185652851	185655851	 38187434	 38190434
chr4	185666851	185674851	185825851	185833851
chr4	185772851	185776851	185787851	185791851
chr4	185779851	185784851	185785851	185790851
chr4	185794851	185801851	185827851	185834851
chr4	185803851	185807851	186500851	186504851
chr4	185889851	185894851	185849851	185854851
chr4	185934851	185938851	185764851	185768851
chr4	185977851	185988851	185999851	186010851
chr4	186021851	186026851	186063851	186068851
chr4	186298851	186309851	186322851	186333851
chr4	186366851	186373851	186340851	186347851
chr4	186374851	186378851	186333851	186337851
chr4	186383851	186390851	186278851	186285851
chr4	186453851	186458851	186432851	186437851
chr4	186469851	186472851	186484851	186487851
chr4	186522851	186528851	186497851	186503851
chr4	186529851	186535851	186553851	186559851
chr4	186541851	186546851	186490851	186495851
chr4	186569851	186573851	186554851	186558851
chr4	186593851	186597851	186632851	186636851
chr4	186650851	186671851	186480851	186501851
chr4	186693851	186700851	186674851	186681851
chr4	186711851	186719851	186914851	186922851
chr4	186739851	186744851	186637851	186642851
chr4	186757851	186761851	186798851	186802851
chr4	186880851	186890851	186676851	186686851
chr4	186906851	186911851	186914851	186919851
chr4	186931851	186935851	187145851	187149851
chr4	186943851	186948851	186954851	186959851
chr4	186975851	186984851	187020851	187029851
chr4	187056851	187060851	187159851	187163851
chr4	187077851	187080851	186636851	186639851
chr4	187109851	187116851	187161851	187168851
chr4	187230851	187236851	187099851	187105851
chr4	187364851	187367851	188218851	188221851
chr4	187389851	187392851	187327851	187330851
chr4	187489851	187494851	187539851	187544851
chr4	187560851	187567851	187541851	187548851
chr4	187586851	187589851	187627851	187630851
chr4	187678851	187684851	187627851	187633851
chr4	187693851	187696851	187533851	187536851
chr4	187698851	187703851	187626851	187631851
chr4	187721851	187724851	187780851	187783851
chr4	187816851	187821851	187933851	187938851
chr4	187838851	187842851	187830851	187834851
chr4	187847851	187852851	187830851	187835851
chr4	187865851	187872851	187782851	187789851
chr4	187925851	187929851	187788851	187792851
chr4	187965851	187969851	187933851	187937851
chr4	188043851	188049851	187533851	187539851
chr4	188225851	188231851	187942851	187948851
chr4	188265851	188271851	188169851	188175851
chr4	188448851	188451851	188418851	188421851
chr4	188470851	188476851	188414851	188420851
chr4	188501851	188505851	188522851	188526851
chr4	188573851	188576851	188552851	188555851
chr4	188650851	188655851	188602851	188607851
chr4	188660851	188663851	188546851	188549851
chr4	188689851	188694851	188782851	188787851
chr4	188718851	188722851	188783851	188787851
chr4	188847851	188852851	188867851	188872851
chr4	188899851	188904851	189170851	189175851
chr4	188940851	188956851	188998851	189014851
chr4	189105851	189141851	190362851	190398851
chr4	189150851	189158851	189012851	189020851
chr4	189185851	189192851	189005851	189012851
chr4	189219851	189228851	188973851	188982851
chr4	189262851	189267851	189481851	189486851
chr4	189293851	189297851	189581851	189585851
chr4	189351851	189355851	189495851	189499851
chr4	189389851	189395851	189378851	189384851
chr4	189508851	189514851	189492851	189498851
chr4	189522851	189526851	189485851	189489851
chr4	189543851	189547851	189337851	189341851
chr4	189639851	189646851	189679851	189686851
chr4	189662851	189669851	189692851	189699851
chr4	189738851	189751851	190181851	190194851
chr4	189788851	189797851	189699851	189708851
chr4	189813851	189819851	189769851	189775851
chr4	189890851	189897851	190608851	190615851
chr4	189910851	189921851	189931851	189942851
chr4	190022851	190028851	190103851	190109851
chr4	190033851	190040851	190128851	190135851
chr4	190064851	190070851	190112851	190118851
chr4	190086851	190095851	189934851	189943851
chr4	190147851	190151851	190127851	190131851
chr4	190291851	190294851	190458851	190461851
chr4	190332851	190336851	190134851	190138851
chr4	190427851	190433851	190454851	190460851
chr4	190506851	190510851	190562851	190566851
chr4	190523851	190543851	188517851	188537851
chr4	190617851	190642851	190362851	190387851
chr4	190707851	190716851	190564851	190573851
chr4	190755851	190769851	190778851	190792851
chr4	190919851	190923851	190733851	190737851
chr5	    76000	    81000	   211000	   216000
chr5	    89000	    94000	   352000	   357000
chr5	   161000	   165000	   138000	   142000
chr5	   187000	   190000	  1429000	  1432000
chr5	   299000	   304000	   261000	   266000
chr5	   401000	   405000	   153000	   157000
chr5	   413000	   417000	   359000	   363000
chr5	   538000	   543000	   605000	   610000
chr5	   664000	   672000	  1651000	  1659000
chr5	   789000	   793000	  1425000	  1429000
chr5	   980000	   984000	   955000	   959000
chr5	  1074000	  1088000	  1173000	  1187000
chr5	  1159000	  1164000	  1239000	  1244000
chr5	  1211000	  1217000	  1223000	  1229000
chr5	  1356000	  1361000	  1343000	  1348000
chr5	  1411000	  1417000	  1419000	  1425000
chr5	  1479000	  1486000	  1463000	  1470000
chr5	  1503000	  1514000	  1421000	  1432000
chr5	  1550000	  1554000	  1654000	  1658000
chr5	  1680000	  1683000	  1697000	  1700000
chr5	  1730000	  1735000	  1743000	  1748000
chr5	  1762000	  1766000	  1743000	  1747000
chr5	  1830000	  1833000	  1813000	  1816000
chr5	  1836000	  1840000	  1429000	  1433000
chr5	  1850000	  1860000	  1743000	  1753000
chr5	  1897000	  1901000	  1702000	  1706000
chr5	  1912000	  1922000	  1808000	  1818000
chr5	  1934000	  1937000	  1995000	  1998000
chr5	  1944000	  1947000	  2577000	  2580000
chr5	  2020000	  2029000	  1450000	  1459000
chr5	  2068000	  2078000	  2184000	  2194000
chr5	  2100000	  2104000	  1811000	  1815000
chr5	  2131000	  2136000	  1798000	  1803000
chr5	  2168000	  2172000	  2519000	  2523000
chr5	  2241000	  2248000	  2417000	  2424000
chr5	  2253000	  2260000	  2406000	  2413000
chr5	  2282000	  2291000	  2181000	  2190000
chr5	  2303000	  2308000	  2193000	  2198000
chr5	  2331000	  2335000	  2641000	  2645000
chr5	  2353000	  2356000	  2521000	  2524000
chr5	  2369000	  2372000	  2509000	  2512000
chr5	  2400000	  2403000	  2644000	  2647000
chr5	  2447000	  2450000	  2692000	  2695000
chr5	  2489000	  2493000	  2504000	  2508000
chr5	  2538000	  2546000	  2502000	  2510000
chr5	  2608000	  2611000	  2861000	  2864000
chr5	  2627000	  2636000	  2579000	  2588000
chr5	  2668000	  2671000	  2695000	  2698000
chr5	  2722000	  2726000	  2732000	  2736000
chr5	  2761000	  2766000	  2432000	  2437000
chr5	  2779000	  2783000	  3558000	  3562000
chr5	  2801000	  2806000	  2569000	  2574000
chr5	  2848000	  2854000	  2501000	  2507000
chr5	  2885000	  2893000	  2430000	  2438000
chr5	  2949000	  2952000	  3158000	  3161000
chr5	  2959000	  2963000	  2928000	  2932000
chr5	  2980000	  2988000	  2930000	  2938000
chr5	  3016000	  3019000	  2089000	  2092000
chr5	  3028000	  3031000	  3522000	  3525000
chr5	  3103000	  3107000	  3046000	  3050000
chr5	  3180000	  3184000	  3233000	  3237000
chr5	  3186000	  3190000	  3407000	  3411000
chr5	  3196000	  3201000	  3315000	  3320000
chr5	  3204000	  3207000	  3235000	  3238000
chr5	  3217000	  3222000	  3638000	  3643000
chr5	  3252000	  3255000	  3164000	  3167000
chr5	  3268000	  3271000	  3332000	  3335000
chr5	  3292000	  3303000	  3398000	  3409000
chr5	  3337000	  3340000	  3415000	  3418000
chr5	  3342000	  3346000	  3330000	  3334000
chr5	  3360000	  3364000	  3641000	  3645000
chr5	  3454000	  3457000	  3400000	  3403000
chr5	  3573000	  3576000	  3628000	  3631000
chr5	  3598000	  3618000	  1621000	  1641000
chr5	  3655000	  3662000	  3645000	  3652000
chr5	  3678000	  3682000	  3822000	  3826000
chr5	  3685000	  3688000	  3728000	  3731000
chr5	  3695000	  3699000	  3524000	  3528000
chr5	  3716000	  3719000	  3501000	  3504000
chr5	  3752000	  3756000	  3880000	  3884000
chr5	  3777000	  3781000	  3515000	  3519000
chr5	  3796000	  3800000	  3830000	  3834000
chr5	  3854000	  3860000	  3877000	  3883000
chr5	  3872000	  3875000	  3731000	  3734000
chr5	  3894000	  3898000	  3980000	  3984000
chr5	  3990000	  3993000	  3773000	  3776000
chr5	  4100000	  4104000	  4130000	  4134000
chr5	  4110000	  4114000	  4068000	  4072000
chr5	  4201000	  4205000	  4478000	  4482000
chr5	  4223000	  4226000	  4268000	  4271000
chr5	  4247000	  4251000	  4317000	  4321000
chr5	  4279000	  4282000	  4344000	  4347000
chr5	  4374000	  4377000	  4341000	  4344000
chr5	  4397000	  4401000	  4425000	  4429000
chr5	  4439000	  4443000	  4433000	  4437000
chr5	  4512000	  4516000	  4966000	  4970000
chr5	  4517000	  4521000	  4558000	  4562000
chr5	  4573000	  4576000	  4552000	  4555000
chr5	  4585000	  4589000	  4552000	  4556000
chr5	  4630000	  4634000	  4872000	  4876000
chr5	  4673000	  4678000	  4705000	  4710000
chr5	  4729000	  4733000	  4982000	  4986000
chr5	  4776000	  4781000	  4738000	  4743000
chr5	  4800000	  4803000	  4854000	  4857000
chr5	  4902000	  4908000	  4826000	  4832000
chr5	  4939000	  4942000	  4975000	  4978000
chr5	  4947000	  4950000	  4985000	  4988000
chr5	  4958000	  4961000	  4874000	  4877000
chr5	  4996000	  5008000	  4847000	  4859000
chr5	  5032000	  5037000	  4986000	  4991000
chr5	  5056000	  5062000	  5081000	  5087000
chr5	  5111000	  5117000	  4987000	  4993000
chr5	  5131000	  5142000	  4873000	  4884000
chr5	  5164000	  5168000	  5190000	  5194000
chr5	  5181000	  5185000	  5287000	  5291000
chr5	  5207000	  5210000	  5283000	  5286000
chr5	  5245000	  5249000	  5149000	  5153000
chr5	  5257000	  5263000	  5285000	  5291000
chr5	  5270000	  5274000	  5363000	  5367000
chr5	  5317000	  5321000	  5369000	  5373000
chr5	  5390000	  5395000	  5462000	  5467000
chr5	  5404000	  5408000	  5375000	  5379000
chr5	  5419000	  5430000	  4492000	  4503000
chr5	  5492000	  5504000	  5459000	  5471000
chr5	  5544000	  5548000	  5528000	  5532000
chr5	  5599000	  5602000	  5619000	  5622000
chr5	  5673000	  5677000	  5637000	  5641000
chr5	  5711000	  5724000	  5864000	  5877000
chr5	  5768000	  5771000	  5869000	  5872000
chr5	  5797000	  5801000	  5851000	  5855000
chr5	  5826000	  5829000	  5997000	  6000000
chr5	  5913000	  5916000	  5935000	  5938000
chr5	  5972000	  5975000	  5988000	  5991000
chr5	  6021000	  6024000	  5750000	  5753000
chr5	  6032000	  6036000	  6012000	  6016000
chr5	  6121000	  6127000	  6077000	  6083000
chr5	  6163000	  6166000	  6141000	  6144000
chr5	  6245000	  6248000	  6234000	  6237000
chr5	  6262000	  6265000	  6223000	  6226000
chr5	  6286000	  6290000	  5994000	  5998000
chr5	  6319000	  6325000	  6370000	  6376000
chr5	  6337000	  6341000	  6387000	  6391000
chr5	  6361000	  6369000	  6370000	  6378000
chr5	  6418000	  6422000	  6393000	  6397000
chr5	  6452000	  6457000	  6372000	  6377000
chr5	  6464000	  6469000	  6488000	  6493000
chr5	  6504000	  6508000	  6218000	  6222000
chr5	  6574000	  6578000	  6902000	  6906000
chr5	  6670000	  6673000	  6657000	  6660000
chr5	  6758000	  6765000	  6739000	  6746000
chr5	  6834000	  6841000	  6779000	  6786000
chr5	  6858000	  6861000	  6895000	  6898000
chr5	  6879000	  6882000	  6909000	  6912000
chr5	  6938000	  6944000	  6972000	  6978000
chr5	  7019000	  7024000	  7161000	  7166000
chr5	  7099000	  7103000	  7064000	  7068000
chr5	  7142000	  7145000	  7163000	  7166000
chr5	  7183000	  7186000	  7193000	  7196000
chr5	  7249000	  7253000	  7223000	  7227000
chr5	  7270000	  7274000	  7521000	  7525000
chr5	  7374000	  7379000	  7229000	  7234000
chr5	  7446000	  7450000	  7423000	  7427000
chr5	  7487000	  7496000	  7342000	  7351000
chr5	  7539000	  7543000	  7528000	  7532000
chr5	  7659000	  7663000	  7637000	  7641000
chr5	  7704000	  7707000	  7687000	  7690000
chr5	  7751000	  7755000	  7787000	  7791000
chr5	  7795000	  7799000	  7825000	  7829000
chr5	  7852000	  7858000	  7626000	  7632000
chr5	  7982000	  7985000	  7826000	  7829000
chr5	  7992000	  7996000	  7970000	  7974000
chr5	  8011000	  8014000	  8035000	  8038000
chr5	  8062000	  8067000	  8041000	  8046000
chr5	  8072000	  8076000	  8044000	  8048000
chr5	  8132000	  8141000	  8120000	  8129000
chr5	  8178000	  8182000	  8215000	  8219000
chr5	  8196000	  8200000	  8165000	  8169000
chr5	  8243000	  8249000	  8303000	  8309000
chr5	  8330000	  8334000	  8573000	  8577000
chr5	  8444000	  8448000	  8517000	  8521000
chr5	  8493000	  8496000	  8674000	  8677000
chr5	  8540000	  8545000	  8035000	  8040000
chr5	  8586000	  8589000	  8595000	  8598000
chr5	  8654000	  8657000	  8520000	  8523000
chr5	  8788000	  8791000	  8965000	  8968000
chr5	  8836000	  8839000	  8764000	  8767000
chr5	  8870000	  8874000	  9015000	  9019000
chr5	  8886000	  8891000	  8960000	  8965000
chr5	  8925000	  8929000	  8990000	  8994000
